Date,market-price,n-transactions-per-block,median-confirmation-time,hash-rate,difficulty,miners-revenue,trade-volume,blocks-size,avg-block-size,transaction-fees,transaction-fees-usd,cost-per-transaction-percent,cost-per-transaction,n-unique-addresses,n-transactions,n-transactions-total,n-transactions-excluding-popular,output-volume,estimated-transaction-volume,estimated-transaction-volume-usd,total-bitcoins,market-cap
2013-08-22,110.43,309.314814814815,5.63333333333333,525.365496045046,50810339.0482765,622739.523060084,2642284.0089,10289.99126,0.13278675,38.7715512,4331.5230600837,3.07643286227943,9.18616812054821,72393.0,66812.0,22506783.0,66812.0,823544.676626069,183303.98887404,20242259.4913602,11589553.819444446,1276060513.0729167
2013-08-23,109.71,281.607142857143,5.68333333333333,543.046065623485,50810339.0482765,541294.53490562,1341616.1625,10318.546625,0.133104051020408,33.86687545,3715.5349056195,2.77729532625447,9.80694872552984,63359.0,55195.0,22573372.0,55195.0,826429.858493621,177650.06223173,19489988.3274431,11594699.760841837,1272586812.7581313
2013-08-24,107.65,283.153005464481,5.96666666666667,607.932298580619,65750060.1490848,668645.999063105,1019789.98,10344.701939,0.13121031147541,27.73017547,3907.2490631045,4.32275899930172,9.93028780501834,52996.0,51817.0,22628700.0,51817.0,567935.893766309,143688.22917339,15468037.8705154,11599423.764534887,1250414185.706153
2013-08-25,109.04,294.350993377483,8.28333333333333,467.388810199078,65750060.1490848,420407.336997462,471837.888,10368.652625,0.142959754966887,30.27034915,3329.3369974616,3.63044445900662,9.2837942098194,48353.0,44447.0,22680385.0,44447.0,555654.047028118,106200.03183701,11580051.4715076,11603605.083333334,1263913219.258889
2013-08-26,113.28,337.909638554217,7.75,532.757874562586,65750060.1490848,503214.244970169,1056962.4384,10390.258346,0.150842156626506,40.80643368,4782.2449701696,2.4234159903113,8.48504780241745,62217.0,56093.0,22724898.0,56093.0,707687.392886258,183303.90503858,20764666.3627704,11607566.049382716,1311108185.5205762
2013-08-27,111.79,367.970414201183,7.61666666666667,562.173953526164,65750060.1490848,476767.178804472,1213841.5317,10415.392713,0.176087840236686,39.84639775,4454.4288044725,1.94560741618875,7.66666954193758,72059.0,62187.0,22781271.0,62187.0,910293.551724062,219203.85182867,24504798.595927,11611762.5,1299358407.679487
2013-08-28,117.72,363.747191011236,7.01666666666667,545.831687435287,65750060.1490848,560486.796206609,2186360.586,10445.048073,0.159938314606742,260.83498262,30746.7962066088,2.16017771459847,8.56633597038941,73597.0,64747.0,22843106.0,64747.0,784253.760240909,220407.13596682,25946328.0460141,11616107.062146893,1362584357.7368174
2013-08-29,117.92,312.126984126984,5.93333333333333,647.153737198724,65750060.1490848,572217.977746465,1243932.184,10473.62786,0.133115698412698,27.03969735,3253.9777464656,2.06097341854694,9.50512412993913,65094.0,58992.0,22908276.0,58992.0,2639151.65022073,235451.5952152,27764452.1077764,11620679.879679145,1370155244.7629232
2013-08-30,118.5,305.380487804878,6.15,634.079924326022,65750060.1490848,659988.33404892,1160334.225,10498.786895,0.138975995121951,43.91193998,5275.83404892,2.80772851380067,10.3029806433064,75212.0,62603.0,22967152.0,62603.0,831648.33488312,198363.97211997,23506130.6962164,11625594.191919193,1377207316.2984006
2013-08-31,124.84,213.026905829596,6.55,702.717441907705,65750060.1490848,718637.112745368,2168732.964,10527.28719,0.0981362825112108,31.22585731,3928.1127453676,3.65439934193232,14.9625666315219,77866.0,47505.0,23029661.0,47505.0,878729.173975401,157521.51417437,19664985.8295284,11630942.002840908,1447817982.4077652
2013-09-01,128.52,210.850678733032,5.11666666666667,725.596614434932,65750060.1490848,739015.405311809,2564351.8488,10549.012356,0.0951072714932127,24.95132746,3238.4053118088,3.69890631374684,15.6518003497079,47233.0,46598.0,23076840.0,46598.0,823389.115459459,155456.69958089,19979295.030136,11636521.298963133,1493059557.9057221
2013-09-02,130.67,238.446511627907,4.58333333333333,768.086506271213,65750060.1490848,761019.346369226,1052395.2728,10570.206945,0.106152748837209,47.40491922,6400.0963692263,3.24688011708349,13.9393597649826,52321.0,51266.0,23123793.0,51266.0,813920.620965601,179371.54652699,23438479.9846818,11641903.169856464,1519750796.1664674
2013-09-03,130.09,268.881443298969,6.35,604.663845362444,65750060.1490848,641540.141067175,1165618.1081,10593.002955,0.130871309278351,31.23219885,4099.1410671748,2.16222940203224,12.1437116179972,57454.0,52163.0,23175156.0,52163.0,949784.940321598,228075.2465527,29670308.8240407,11647068.005181348,1515604507.6977549
2013-09-04,129.13,325.024539877301,6.65,751.934693043482,86933017.7711944,542703.947019631,1548146.0265,10618.371067,0.147023834355828,27.0615907,3586.1970196306,2.238943717858,9.94236414801925,62447.0,52979.0,23227259.0,52979.0,912174.713385023,187712.26610559,24239284.9222148,11651548.369565217,1505432734.7507763
2013-09-05,122.27,339.27374301676,7.05,704.398591759124,86933017.7711944,563466.227787724,2300374.3303,10642.216741,0.142603793296089,32.62242832,4080.9777877246,2.55153979989104,9.05413892609586,59898.0,60730.0,23279924.0,60730.0,887243.66114211,180611.59662008,22083379.9187372,11655789.024246706,1430799105.6095223
2013-09-06,122.63,328.918918918919,5.78333333333333,821.078113093457,86933017.7711944,694512.676127538,2359078.6831,10667.71669,0.147017497297297,33.49086393,4718.9261275385,3.22494999310709,9.80880836279272,58464.0,60850.0,23340594.0,60850.0,701587.705390649,175614.53731236,21535610.7106147,11660347.012691572,1429606850.5262814
2013-09-07,117.61,358.393103448276,7.65,704.398591759124,86933017.7711944,458761.069691666,2262467.0983,10695.081134,0.156767827586207,24.49911746,3022.3196916659,3.46008592366194,8.31857458325021,50956.0,51967.0,23401945.0,51967.0,629569.92945766,112734.13141318,13258661.1955041,11664522.517730497,1377054844.1323876
2013-09-08,119.92,295.872611464968,8.1,643.898099215395,86933017.7711944,485841.571484974,1179615.8648,10717.812519,0.131435299363057,26.14222954,3163.5714849736,4.53935965765073,10.3542383420352,44651.0,46452.0,23453708.0,46452.0,398165.850456911,89250.04820893,10702865.7812149,11668267.661290323,1397085318.9701612
2013-09-09,118.18,284.118226600985,6.13333333333333,834.042504352828,86933017.7711944,633037.841848355,644605.7192,10738.271467,0.123577753694581,30.53100606,3729.3418483546,3.15146024034235,10.6505685321997,56478.0,57676.0,23499816.0,57676.0,1030766.75658514,169970.61826768,20087127.6668744,11672748.090277778,1380767337.7433712
2013-09-10,120.52,278.968586387435,7.0,803.792258080963,86933017.7711944,602728.615773119,2567241.1124,10763.783906,0.125557413612565,25.5237116,3141.6157731188,3.53744740479206,10.9770637388562,55495.0,53283.0,23558162.0,53283.0,645379.150462291,141375.02558809,17038518.0838766,11677712.182486631,1405571639.9455214
2013-09-11,122.02,246.05,5.75,868.614214377815,86933017.7711944,643434.170990803,1387485.7594,10787.409425,0.107222665,22.55500301,2829.170990803,3.61066796260386,12.6965186272308,61906.0,49210.0,23610978.0,49210.0,831685.544035324,146044.61500656,17820363.9231004,11682553.798076928,1424382119.8900635
2013-09-12,126.54,245.539906103286,5.4,898.864460649679,86933017.7711944,690384.23796279,2334960.369,10808.79813,0.114380178403756,30.34461292,3904.7379627906,3.37047576432041,12.9118599181356,63265.0,52300.0,23660010.0,52300.0,703128.101098485,161872.03581599,20483287.4121554,11687736.478080569,1475837203.3784556
2013-09-13,127.07,219.774509803922,5.61666666666667,907.507388155926,86933017.7711944,663452.154188786,1772859.0381,10833.55298,0.100948382352941,20.96323621,2688.1541887861,3.71446294481243,14.6567435644587,57481.0,44834.0,23713195.0,44834.0,654237.865212352,140562.84813722,17861321.1127965,11692960.024752475,1485441016.396246
2013-09-14,127.14,199.816513761468,5.63333333333333,933.436170674667,86933017.7711944,899652.526859019,1180192.3068,10854.029219,0.0900672431192659,20.23750549,3315.5268590184,4.9123413683013,15.856819776844,45429.0,43560.0,23757260.0,43560.0,572122.283293922,144046.94692476,18314128.832014,11698263.177339904,1487266768.2621102
2013-09-15,124.05,296.530386740331,6.46666666666667,1024.57958056223,112628548.666347,595876.360133307,1084304.9235,10873.424422,0.139854745856354,27.64617927,3537.610133307,4.7597487488124,10.6805104789896,44238.0,53672.0,23800768.0,53672.0,403507.548155213,100919.56253234,12519071.7321368,11703199.206912879,1454349778.5387075
2013-09-16,125.35,336.915584415584,7.23333333333333,946.196443251458,112628548.666347,512918.082863637,669466.773,10898.785866,0.161599506493506,41.20048691,5250.5828636375,2.48281876991489,9.68409483363801,57572.0,51885.0,23854571.0,51885.0,678260.966739915,164808.13774379,20658700.0661841,11707398.854856513,1466262741.344509
2013-09-17,126.2,379.502793296089,7.3,990.986807429042,112628548.666347,615657.561980414,960302.494,10923.750983,0.16567817877095,302.75425378,38292.561980414,3.39510650300551,8.80101728275291,60864.0,67931.0,23906651.0,67931.0,627615.18539856,143689.97221888,18133674.4940227,11711581.002824858,1477298625.7815442
2013-09-18,139.15,366.975757575758,8.68333333333333,845.418123851895,112628548.666347,718285.404194936,1146911.8705,10953.443142,0.164105539393939,107.50935731,19056.6541949355,2.69699700854496,10.1394023827294,64710.0,60551.0,23974704.0,60551.0,806994.269753078,191396.22428261,26632784.6089252,11715800.417993639,1618175991.7850971
2013-09-19,127.12,314.815789473684,6.11666666666667,1091.76512682861,112628548.666347,628327.181982153,1716234.408,10980.464729,0.136878526315789,91.7458743599999,11795.1819821528,2.03152407193639,10.3134642414548,67276.0,59815.0,24035056.0,59815.0,833883.781232927,243304.41580634,30928857.3373019,11720290.408909574,1499256173.8000333
2013-09-20,124.18,294.97,6.0,1080.56753578421,112628548.666347,743042.813049032,1271204.5822,11006.49188,0.13111154,27.00884796,4171.813049033,3.16184818109317,10.4041391952874,66115.0,58994.0,24094919.0,58994.0,734309.015875821,189243.58616046,23500268.5294059,11725147.600349046,1458284390.7260027
2013-09-21,123.04,277.767195767196,6.26666666666667,1046.97476265102,112628548.666347,603180.006672738,1291997.5152,11032.657946,0.124464042328042,26.75531601,3360.0066727376,4.27483417659477,11.2430801445085,55887.0,52498.0,24153641.0,52498.0,452074.31344504,114678.32538466,14110021.1553286,11730029.278673833,1444161301.109319
2013-09-22,123.42,250.753694581281,5.63333333333333,1153.35187757278,112628548.666347,648146.606960649,512778.0108,11056.240926,0.112764226600985,26.29032181,3277.1069606484,3.91029802239591,12.509343349365,51054.0,50903.0,24206399.0,50903.0,495219.383070755,134300.56862526,16575376.1797296,11734941.8125,1448047871.4258332
2013-09-23,122.93,311.085714285714,5.11666666666667,1237.33381040575,112628548.666347,674971.358032128,352317.38,11079.07405,0.138322228571429,39.47388851,5002.8580321276,2.76611107562911,9.9603246175387,67019.0,65328.0,24257204.0,65328.0,1001051.60133623,198498.78234088,24401455.3131644,11740105.825242719,1443560202.7762947
2013-09-24,122.65,295.245283018868,6.18333333333333,1125.35789996179,112628548.666347,912909.718632538,942716.1095,11108.107041,0.132035820754717,30.66022492,5299.718632538,2.52087249906466,10.640965575258,65926.0,62592.0,24322439.0,62592.0,949071.865352483,295263.25118314,36214037.7576121,11745427.386934673,1440783201.2520936
2013-09-25,123.75,264.796116504854,5.65,1583.13830535265,148819199.805093,721812.583931176,1268995.6125,11135.980049,0.117527970873786,31.06396518,4062.583931175,2.7470240131611,12.3471191230102,64982.0,54548.0,24384818.0,54548.0,827286.087655862,212332.65283138,26276165.7878833,11750615.799492385,1453318721.261633
2013-09-26,123.4,355.216049382716,7.31666666666667,1265.03107577245,148819199.805093,577564.37165104,990317.084,11160.582637,0.160880660493827,27.23002047,3754.37165104,2.67714150676641,8.93108555337241,65886.0,57545.0,24440315.0,57545.0,745552.080811331,174829.17484079,21573920.1753535,11755170.535714282,1450921943.5484312
